x,y,Hour,Weekday,mean,std,upper_threshold,lower_threshold,deviation_type
2025-03-29 05:00:00,0,5,5,0.13333333333333333,0.35186577527449836,0.83706488388233,-0.5703982172156634,Normal
2025-03-29 06:00:00,0,6,5,17.0,15.786069808536892,48.57213961707379,-14.572139617073784,Normal
2025-03-29 07:00:00,0,7,5,10.333333333333334,11.805971047777154,33.94527542888764,-13.278608762220975,Normal
2025-03-29 08:00:00,0,8,5,17.6875,17.734030374771926,53.15556074954385,-17.780560749543852,Normal
2025-03-29 09:00:00,0,9,5,31.5625,22.733143938605,77.02878787721,-13.90378787721,Normal
2025-03-29 10:00:00,0,10,5,60.4375,78.62397323123952,217.68544646247904,-96.81044646247904,Normal
2025-03-29 11:00:00,0,11,5,86.3529411764706,60.79981617619271,207.95257352885602,-35.24669117591482,Normal
2025-03-29 12:00:00,0,12,5,27.0625,27.586152927389733,82.23480585477947,-28.109805854779466,Normal
2025-03-29 13:00:00,0,13,5,43.529411764705884,34.7061191417645,112.94165004823489,-25.882826518823123,Normal
2025-03-29 14:00:00,0,14,5,31.529411764705884,25.698048678496058,82.925509121698,-19.86668559228623,Normal
2025-03-29 15:00:00,0,15,5,25.875,38.14861290619446,102.17222581238892,-50.422225812388916,Normal
2025-03-29 16:00:00,0,16,5,13.4375,12.780029994748315,38.99755998949663,-12.12255998949663,Normal
2025-03-29 17:00:00,0,17,5,9.125,11.615363389350618,32.35572677870124,-14.105726778701236,Normal
2025-03-29 18:00:00,0,18,5,19.1875,20.471830238973098,60.131160477946196,-21.756160477946196,Normal
2025-03-29 19:00:00,0,19,5,14.5625,18.9489445616372,52.4603891232744,-23.335389123274403,Normal
2025-03-29 20:00:00,0,20,5,4.764705882352941,7.344465703547688,19.453637289448316,-9.924225524742436,Normal
2025-03-29 21:00:00,0,21,5,0.11764705882352941,0.3321055820775357,0.7818582229786009,-0.546564105331542,Normal
2025-03-29 22:00:00,0,22,5,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-29 23:00:00,0,23,5,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-30 00:00:00,0,0,6,0.0,0.0,0.0,0.0,Normal
2025-03-30 03:00:00,0,3,6,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-30 06:00:00,0,6,6,17.0,15.786069808536892,48.57213961707379,-14.572139617073784,Normal
2025-03-30 11:00:00,0,11,6,86.3529411764706,60.79981617619271,207.95257352885602,-35.24669117591482,Normal
2025-03-30 13:00:00,0,13,6,43.529411764705884,34.7061191417645,112.94165004823489,-25.882826518823123,Normal
2025-03-30 14:00:00,0,14,6,31.529411764705884,25.698048678496058,82.925509121698,-19.86668559228623,Normal
2025-03-30 20:00:00,0,20,6,4.764705882352941,7.344465703547688,19.453637289448316,-9.924225524742436,Normal
2025-03-30 21:00:00,0,21,6,0.11764705882352941,0.3321055820775357,0.7818582229786009,-0.546564105331542,Normal
2025-03-31 00:00:00,0,0,0,0.0,0.0,0.0,0.0,Normal
2025-03-31 01:00:00,0,1,0,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-31 02:00:00,0,2,0,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-31 03:00:00,0,3,0,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-31 04:00:00,0,4,0,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-03-31 05:00:00,0,5,0,0.13333333333333333,0.35186577527449836,0.83706488388233,-0.5703982172156634,Normal
2025-03-31 06:00:00,19,6,0,17.0,15.786069808536892,48.57213961707379,-14.572139617073784,Normal
2025-03-31 07:00:00,21,7,0,10.333333333333334,11.805971047777154,33.94527542888764,-13.278608762220975,Normal
2025-03-31 08:00:00,52,8,0,17.6875,17.734030374771926,53.15556074954385,-17.780560749543852,Normal
2025-03-31 09:00:00,47,9,0,31.5625,22.733143938605,77.02878787721,-13.90378787721,Normal
2025-03-31 10:00:00,45,10,0,60.4375,78.62397323123952,217.68544646247904,-96.81044646247904,Normal
2025-03-31 11:00:00,99,11,0,86.3529411764706,60.79981617619271,207.95257352885602,-35.24669117591482,Normal
2025-03-31 12:00:00,21,12,0,27.0625,27.586152927389733,82.23480585477947,-28.109805854779466,Normal
2025-03-31 13:00:00,58,13,0,43.529411764705884,34.7061191417645,112.94165004823489,-25.882826518823123,Normal
2025-03-31 14:00:00,15,14,0,31.529411764705884,25.698048678496058,82.925509121698,-19.86668559228623,Normal
2025-03-31 15:00:00,0,15,0,25.875,38.14861290619446,102.17222581238892,-50.422225812388916,Normal
2025-03-31 16:00:00,9,16,0,13.4375,12.780029994748315,38.99755998949663,-12.12255998949663,Normal
2025-03-31 17:00:00,1,17,0,9.125,11.615363389350618,32.35572677870124,-14.105726778701236,Normal
2025-03-31 18:00:00,22,18,0,19.1875,20.471830238973098,60.131160477946196,-21.756160477946196,Normal
2025-03-31 19:00:00,30,19,0,14.5625,18.9489445616372,52.4603891232744,-23.335389123274403,Normal
2025-03-31 20:00:00,0,20,0,4.764705882352941,7.344465703547688,19.453637289448316,-9.924225524742436,Normal
2025-03-31 21:00:00,0,21,0,0.11764705882352941,0.3321055820775357,0.7818582229786009,-0.546564105331542,Normal
2025-03-31 22:00:00,0,22,0,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-03-31 23:00:00,0,23,0,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-04-01 00:00:00,0,0,1,0.0,0.0,0.0,0.0,Normal
2025-04-01 01:00:00,0,1,1,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-04-01 02:00:00,0,2,1,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-04-01 03:00:00,0,3,1,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-04-01 04:00:00,0,4,1,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-04-01 05:00:00,0,5,1,0.13333333333333333,0.35186577527449836,0.83706488388233,-0.5703982172156634,Normal
2025-04-01 06:00:00,0,6,1,17.0,15.786069808536892,48.57213961707379,-14.572139617073784,Normal
2025-04-01 07:00:00,42,7,1,10.333333333333334,11.805971047777154,33.94527542888764,-13.278608762220975,Above Normal
2025-04-01 08:00:00,12,8,1,17.6875,17.734030374771926,53.15556074954385,-17.780560749543852,Normal
2025-04-01 09:00:00,30,9,1,31.5625,22.733143938605,77.02878787721,-13.90378787721,Normal
2025-04-01 10:00:00,64,10,1,60.4375,78.62397323123952,217.68544646247904,-96.81044646247904,Normal
2025-04-01 11:00:00,106,11,1,86.3529411764706,60.79981617619271,207.95257352885602,-35.24669117591482,Normal
2025-04-01 12:00:00,35,12,1,27.0625,27.586152927389733,82.23480585477947,-28.109805854779466,Normal
2025-04-01 13:00:00,20,13,1,43.529411764705884,34.7061191417645,112.94165004823489,-25.882826518823123,Normal
2025-04-01 14:00:00,55,14,1,31.529411764705884,25.698048678496058,82.925509121698,-19.86668559228623,Normal
2025-04-01 15:00:00,59,15,1,25.875,38.14861290619446,102.17222581238892,-50.422225812388916,Normal
2025-04-01 16:00:00,38,16,1,13.4375,12.780029994748315,38.99755998949663,-12.12255998949663,Normal
2025-04-01 17:00:00,10,17,1,9.125,11.615363389350618,32.35572677870124,-14.105726778701236,Normal
2025-04-01 18:00:00,39,18,1,19.1875,20.471830238973098,60.131160477946196,-21.756160477946196,Normal
2025-04-01 19:00:00,17,19,1,14.5625,18.9489445616372,52.4603891232744,-23.335389123274403,Normal
2025-04-01 20:00:00,0,20,1,4.764705882352941,7.344465703547688,19.453637289448316,-9.924225524742436,Normal
2025-04-01 21:00:00,0,21,1,0.11764705882352941,0.3321055820775357,0.7818582229786009,-0.546564105331542,Normal
2025-04-01 22:00:00,0,22,1,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
2025-04-01 23:00:00,0,23,1,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-04-02 00:00:00,0,0,2,0.0,0.0,0.0,0.0,Normal
2025-04-02 01:00:00,0,1,2,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-04-02 02:00:00,0,2,2,0.06666666666666667,0.2581988897471611,0.5830644461609888,-0.44973111282765554,Normal
2025-04-02 03:00:00,0,3,2,0.0625,0.24999999999999997,0.5625,-0.43749999999999994,Normal
