Timestamp,Observed,Predicted,Deviation
2025-04-01 15:00:00,108.0,142.50580490075686,-34.50580490075686
2025-04-01 16:00:00,111.0,150.92828726538374,-39.928287265383744
2025-04-01 17:00:00,85.0,134.05490455528383,-49.05490455528383
2025-04-01 18:00:00,58.0,98.80164862742721,-40.80164862742721
2025-04-01 19:00:00,24.0,94.69120610348087,-70.69120610348087
2025-04-01 20:00:00,19.0,83.12145867235384,-64.12145867235384
2025-04-01 21:00:00,14.0,80.26201068630088,-66.26201068630088
2025-04-01 22:00:00,12.0,80.252763133624,-68.252763133624
2025-04-01 23:00:00,12.0,79.01773417411951,-67.01773417411951
2025-04-02 00:00:00,11.0,78.47116054562017,-67.47116054562017
2025-04-02 01:00:00,9.0,75.49275203037443,-66.49275203037443
2025-04-02 02:00:00,6.0,73.48916291631055,-67.48916291631055
2025-04-02 03:00:00,5.0,71.9626374454181,-66.9626374454181
2025-04-02 04:00:00,4.0,72.07809936064898,-68.07809936064898
2025-04-02 05:00:00,5.0,72.82084283963883,-67.82084283963883
2025-04-02 06:00:00,7.0,75.98241929809814,-68.98241929809814
2025-04-02 07:00:00,56.0,110.80755440753883,-54.80755440753883
2025-04-02 08:00:00,111.0,138.7380524530843,-27.738052453084293
2025-04-02 09:00:00,117.0,182.29916475870166,-65.29916475870166
2025-04-02 10:00:00,173.0,172.26289749726408,0.7371025027359224
2025-04-02 11:00:00,162.0,198.73734850589443,-36.73734850589443
2025-04-02 12:00:00,163.0,189.13221879070687,-26.132218790706872
2025-04-02 13:00:00,256.0,210.14270654855275,45.85729345144725
2025-04-02 14:00:00,191.0,191.05488457670663,-0.05488457670662683
2025-04-02 15:00:00,95.0,147.40661865612046,-52.40661865612046
2025-04-02 16:00:00,186.0,152.73677219948186,33.26322780051814
2025-04-02 17:00:00,144.0,141.93327207961136,2.0667279203886437
2025-04-02 18:00:00,49.0,109.5752156358484,-60.575215635848394
2025-04-02 19:00:00,76.0,103.82659029894062,-27.826590298940616
2025-04-02 20:00:00,28.0,95.36499347414716,-67.36499347414716
2025-04-02 21:00:00,14.0,91.82923047854155,-77.82923047854155
2025-04-02 22:00:00,13.0,91.72211430244444,-78.72211430244444
2025-04-02 23:00:00,13.0,90.7181982892091,-77.7181982892091
2025-04-03 00:00:00,11.0,90.01340307551783,-79.01340307551783
2025-04-03 01:00:00,9.0,87.20483622458359,-78.20483622458359
2025-04-03 02:00:00,6.0,85.2096822826225,-79.2096822826225
2025-04-03 03:00:00,4.0,83.86682929792136,-79.86682929792136
2025-04-03 04:00:00,4.0,83.72380604943743,-79.72380604943743
2025-04-03 05:00:00,5.0,84.55864287950553,-79.55864287950553
2025-04-03 06:00:00,6.0,87.21861811215764,-81.21861811215764
2025-04-03 07:00:00,40.0,120.8453757997537,-80.8453757997537
2025-04-03 08:00:00,97.0,145.62551492025742,-48.625514920257416
2025-04-03 09:00:00,205.0,190.83206671971524,14.167933280284757
2025-04-03 10:00:00,179.0,179.742442736151,-0.7424427361509913
2025-04-03 11:00:00,199.0,201.17022024220668,-2.170220242206682
2025-04-03 12:00:00,182.0,195.28388217144544,-13.283882171445441
2025-04-03 13:00:00,222.0,214.33125301132955,7.668746988670449
2025-04-03 14:00:00,196.0,194.18435535790002,1.8156446420999828
2025-04-03 15:00:00,140.0,150.9089594761857,-10.908959476185686
2025-04-03 16:00:00,163.0,155.83408494330877,7.165915056691233
2025-04-03 17:00:00,136.0,145.8255300188601,-9.825530018860093
2025-04-03 18:00:00,67.0,113.8466274761122,-46.846627476112204
2025-04-03 19:00:00,36.0,107.88343025112702,-71.88343025112702
2025-04-03 20:00:00,31.0,99.82893978169301,-68.82893978169301
2025-04-03 21:00:00,106.0,96.20461155361767,9.795388446382333
2025-04-03 22:00:00,384.0,96.08468331203849,287.91531668796154
2025-04-03 23:00:00,434.0,95.11103546904383,338.8889645309562
2025-04-04 00:00:00,460.0,94.3855124893184,365.6144875106816
2025-04-04 01:00:00,484.0,91.599188008007,392.400811991993
2025-04-04 02:00:00,508.0,89.60513871173147,418.39486128826854
2025-04-04 03:00:00,535.0,88.28634352407654,446.7136564759235
2025-04-04 04:00:00,544.0,88.10946598020193,455.89053401979805
2025-04-04 05:00:00,557.0,88.95636509874724,468.04363490125274
2025-04-04 06:00:00,563.0,91.55064248582451,471.4493575141755
2025-04-04 07:00:00,617.0,125.02044142225803,491.97955857774195
2025-04-04 08:00:00,615.0,149.38795962769842,465.6120403723016
2025-04-04 09:00:00,705.0,194.81002419263626,510.18997580736374
2025-04-04 10:00:00,729.0,183.58243606333266,545.4175639366673
2025-04-04 11:00:00,774.0,204.34922156103912,569.6507784389609
2025-04-04 12:00:00,772.0,198.94995518872972,573.0500448112703
2025-04-04 13:00:00,792.0,217.7402052110081,574.2597947889919
2025-04-04 14:00:00,735.0,197.45459425821167,537.5454057417883
2025-04-04 15:00:00,636.0,154.2280353182714,481.7719646817286
2025-04-04 16:00:00,634.0,159.1001119148521,474.8998880851479
2025-04-04 17:00:00,593.0,149.19567557492834,443.8043244250716
2025-04-04 18:00:00,607.0,117.26643301899928,489.7335669810007
2025-04-04 19:00:00,576.0,111.27513207057137,464.7248679294286
2025-04-04 20:00:00,565.0,103.27396267769255,461.72603732230743
2025-04-04 21:00:00,561.0,99.63803454664185,461.36196545335815
2025-04-04 22:00:00,566.0,99.51642823428737,466.4835717657126
