x,y,Hour,Weekday,mean,std,upper_threshold,lower_threshold,deviation_type
2025-03-29 16:00:00,189,16,5,1638.7058823529412,1078.303515058833,3795.3129124706074,-517.9011477647248,Normal
2025-03-29 17:00:00,184,17,5,1334.0588235294117,905.9939618030185,3146.0467471354486,-477.9291000766252,Normal
2025-03-29 18:00:00,197,18,5,1013.0,705.741365515725,2424.48273103145,-398.48273103144993,Normal
2025-03-29 19:00:00,177,19,5,923.8235294117648,630.7042923682735,2185.2321141483117,-337.5850553247823,Normal
2025-03-29 20:00:00,192,20,5,577.75,350.160820195521,1278.071640391042,-122.57164039104202,Normal
2025-03-29 21:00:00,198,21,5,361.29411764705884,186.26753766621627,733.8291929794914,-11.2409576853737,Normal
2025-03-29 22:00:00,186,22,5,323.11764705882354,178.93220865489155,680.9820643686066,-34.74677025095957,Normal
2025-03-29 23:00:00,199,23,5,335.8,189.3561270652282,714.5122541304564,-42.912254130456404,Normal
2025-03-30 00:00:00,184,0,6,320.0,178.20814475534743,676.4162895106949,-36.41628951069487,Normal
2025-03-30 01:00:00,226,1,6,346.875,183.50435962123626,713.8837192424726,-20.133719242472523,Normal
2025-03-30 03:00:00,178,3,6,320.26666666666665,176.5670518797995,673.4007704262656,-32.867437092932335,Normal
2025-03-30 04:00:00,196,4,6,326.0625,174.94283590171202,675.948171803424,-23.82317180342403,Normal
2025-03-30 05:00:00,209,5,6,313.75,169.95509210768984,653.6601842153797,-26.160184215379672,Normal
2025-03-30 06:00:00,187,6,6,624.75,1146.6388271814276,2918.027654362855,-1668.5276543628552,Normal
2025-03-30 07:00:00,202,7,6,489.1875,260.31678617919874,1009.8210723583975,-31.446072358397487,Normal
2025-03-30 08:00:00,180,8,6,1035.0588235294117,642.0546579719903,2319.1681394733923,-249.0504924145689,Normal
2025-03-30 09:00:00,182,9,6,1561.9411764705883,1061.7756631339453,3685.492502738479,-561.6101497973023,Normal
2025-03-30 10:00:00,202,10,6,2053.0,1337.43495168924,4727.86990337848,-621.8699033784801,Normal
2025-03-30 11:00:00,174,11,6,2176.4117647058824,1387.9760921402576,4952.363948986398,-599.5404195746328,Normal
2025-03-30 12:00:00,202,12,6,2155.0588235294117,1477.3000486778337,5109.658920885079,-799.5412738262557,Normal
2025-03-30 13:00:00,185,13,6,2473.9411764705883,1665.2426050949841,5804.426386660556,-856.54403371938,Normal
2025-03-30 14:00:00,186,14,6,2083.1176470588234,1403.138173985056,4889.393995028935,-723.1587009112886,Normal
2025-03-30 15:00:00,185,15,6,1715.3529411764705,1072.2970636195264,3859.947068415523,-429.2411860625823,Normal
2025-03-30 16:00:00,201,16,6,1638.7058823529412,1078.303515058833,3795.3129124706074,-517.9011477647248,Normal
2025-03-30 17:00:00,195,17,6,1334.0588235294117,905.9939618030185,3146.0467471354486,-477.9291000766252,Normal
2025-03-30 18:00:00,187,18,6,1013.0,705.741365515725,2424.48273103145,-398.48273103144993,Normal
2025-03-30 19:00:00,194,19,6,923.8235294117648,630.7042923682735,2185.2321141483117,-337.5850553247823,Normal
2025-03-30 21:00:00,363,21,6,361.29411764705884,186.26753766621627,733.8291929794914,-11.2409576853737,Normal
2025-03-30 22:00:00,196,22,6,323.11764705882354,178.93220865489155,680.9820643686066,-34.74677025095957,Normal
2025-03-31 01:00:00,564,1,0,346.875,183.50435962123626,713.8837192424726,-20.133719242472523,Normal
2025-03-31 02:00:00,205,2,0,319.1333333333333,188.76586656742893,696.6650664681912,-58.39839980152453,Normal
2025-03-31 04:00:00,416,4,0,326.0625,174.94283590171202,675.948171803424,-23.82317180342403,Normal
2025-03-31 05:00:00,226,5,0,313.75,169.95509210768984,653.6601842153797,-26.160184215379672,Normal
2025-03-31 06:00:00,4872,6,0,624.75,1146.6388271814276,2918.027654362855,-1668.5276543628552,Above Normal
2025-03-31 07:00:00,507,7,0,489.1875,260.31678617919874,1009.8210723583975,-31.446072358397487,Normal
2025-03-31 08:00:00,1372,8,0,1035.0588235294117,642.0546579719903,2319.1681394733923,-249.0504924145689,Normal
2025-03-31 09:00:00,1448,9,0,1561.9411764705883,1061.7756631339453,3685.492502738479,-561.6101497973023,Normal
2025-03-31 10:00:00,2455,10,0,2053.0,1337.43495168924,4727.86990337848,-621.8699033784801,Normal
2025-03-31 11:00:00,2991,11,0,2176.4117647058824,1387.9760921402576,4952.363948986398,-599.5404195746328,Normal
2025-03-31 12:00:00,2210,12,0,2155.0588235294117,1477.3000486778337,5109.658920885079,-799.5412738262557,Normal
2025-03-31 13:00:00,3182,13,0,2473.9411764705883,1665.2426050949841,5804.426386660556,-856.54403371938,Normal
2025-03-31 14:00:00,2940,14,0,2083.1176470588234,1403.138173985056,4889.393995028935,-723.1587009112886,Normal
2025-03-31 15:00:00,2147,15,0,1715.3529411764705,1072.2970636195264,3859.947068415523,-429.2411860625823,Normal
2025-03-31 16:00:00,2189,16,0,1638.7058823529412,1078.303515058833,3795.3129124706074,-517.9011477647248,Normal
2025-03-31 17:00:00,1561,17,0,1334.0588235294117,905.9939618030185,3146.0467471354486,-477.9291000766252,Normal
2025-03-31 18:00:00,957,18,0,1013.0,705.741365515725,2424.48273103145,-398.48273103144993,Normal
2025-03-31 19:00:00,768,19,0,923.8235294117648,630.7042923682735,2185.2321141483117,-337.5850553247823,Normal
2025-03-31 20:00:00,858,20,0,577.75,350.160820195521,1278.071640391042,-122.57164039104202,Normal
2025-03-31 21:00:00,840,21,0,361.29411764705884,186.26753766621627,733.8291929794914,-11.2409576853737,Above Normal
2025-03-31 22:00:00,809,22,0,323.11764705882354,178.93220865489155,680.9820643686066,-34.74677025095957,Above Normal
